name	input_score	output_score_100
3924	0.000000	0.453851
3925	0.000000	0.202138
3926	0.000000	0.188400
3927	0.000000	0.189833
3928	0.000000	0.366359
3929	0.000000	0.276408
393	0.000000	0.148056
3930	0.000000	0.135486
3931	0.000000	0.160396
3932	0.000000	0.138148
3933	0.000000	0.276408
3934	0.000000	0.254889
3935	0.000000	0.276408
3936	0.000000	0.276408
3937	0.000000	0.000000
3938	0.000000	0.000000
3939	0.000000	0.000000
394	0.000000	0.188270
3940	0.000000	0.000000
3941	0.000000	0.000000
3942	0.000000	0.000000
3943	0.000000	0.187035
3944	0.000000	0.156168
3945	0.000000	0.000000
3946	0.000000	0.150863
3947	0.000000	0.263916
3948	0.000000	0.147108
3949	0.000000	0.186185
395	0.000000	0.147836
3950	0.000000	0.134479
3951	0.000000	0.167409
3952	0.000000	0.145835
3953	0.000000	0.152749
3954	0.000000	0.330668
3955	0.000000	0.330668
3956	0.000000	0.746790
3957	0.000000	0.168714
3958	0.000000	0.192889
3959	0.000000	0.159630
396	0.000000	0.162766
3960	0.000000	0.156093
3961	0.000000	0.156093
3962	0.000000	0.203865
3963	0.000000	0.158706
3964	0.000000	0.172521
3965	0.000000	0.151756
3966	0.000000	0.289812
3967	0.000000	0.000000
3968	0.000000	0.147777
3969	0.000000	0.000000
397	0.000000	0.333796
3970	0.000000	0.000000
3971	0.000000	0.129074
3972	0.000000	0.156500
3973	0.000000	0.236625
3974	0.000000	0.292170
3975	0.000000	0.203865
3976	0.000000	0.259247
3977	0.000000	0.203865
3978	0.000000	0.203865
3979	0.000000	0.213466
398	0.000000	0.085219
3980	0.000000	0.162766
3981	0.000000	0.164731
3982	0.000000	0.162766
3983	0.000000	0.162766
3984	0.000000	0.278918
3985	0.000000	0.376314
3986	0.000000	0.227315
3987	0.000000	0.203033
3988	0.000000	0.141011
3989	0.000000	0.214423
399	0.000000	0.165474
3990	0.000000	0.152718
3991	0.000000	0.254077
3992	0.000000	0.209926
3993	0.000000	0.147751
3994	0.000000	0.198941
3995	0.000000	0.115912
3996	0.000000	0.234143
3997	0.000000	0.192889
3998	0.000000	0.253401
3999	0.000000	0.224327
4	0.000000	0.372653
40	0.000000	0.154531
400	0.000000	0.000000
4000	0.000000	0.298371
4001	0.000000	0.168975
4002	0.000000	0.165474
4003	0.000000	0.000000
4004	0.000000	0.130705
4005	0.000000	0.154147
4006	0.000000	0.000000
4007	0.000000	0.061440
4008	0.000000	0.203865
4009	0.000000	0.198941
401	0.000000	0.000000
4010	0.000000	0.167512
4011	0.000000	0.000000
4012	0.000000	0.133296
4013	0.000000	0.182852
4014	0.000000	0.105630
4015	0.000000	0.357539
4016	0.000000	0.000000
4017	0.000000	0.000000
4018	0.000000	0.127220
4019	0.000000	0.130705
402	0.000000	0.144357
4020	0.000000	0.298371
4021	0.000000	0.298371
4022	0.000000	0.148083
4023	0.000000	0.230777
4024	0.000000	0.131920
4025	0.000000	0.150676
4026	0.000000	0.086409
4027	0.000000	0.177560
4028	0.000000	0.091268
4029	0.000000	0.447518
403	0.000000	0.221991
4030	0.000000	0.227956
4031	0.000000	0.172521
4032	0.000000	0.044582
4033	0.000000	0.465467
4034	0.000000	0.197632
4035	0.000000	0.197632
4036	0.000000	0.161422
4037	0.000000	0.143264
4038	0.000000	0.000000
4039	0.000000	0.146650
404	0.000000	0.158694
4040	0.000000	0.028419
4041	0.000000	0.055379
4042	0.000000	0.000000
4043	0.000000	0.232385
4044	0.000000	0.178894
4045	0.000000	0.000000
4046	0.000000	0.183178
4047	0.000000	0.040909
4048	0.000000	0.174774
4049	0.000000	0.130828
405	0.000000	0.000000
4050	0.000000	0.143922
4051	0.000000	0.000000
4052	0.000000	0.000000
4053	0.000000	0.197632
4054	0.000000	0.000000
4055	0.000000	0.369624
4056	0.000000	0.035496
4057	0.000000	0.159746
4058	0.000000	0.260847
4059	0.000000	0.222856
406	0.000000	0.125806
4060	0.000000	0.111875
4061	0.000000	0.170909
4062	0.000000	0.246220
4063	0.000000	0.149044
4064	0.000000	0.176158
4065	0.000000	0.000000
4066	0.000000	0.170909
4067	0.000000	0.378793
4068	0.000000	0.153111
4069	0.000000	0.105630
407	0.000000	0.116922
4070	0.000000	0.143264
4071	0.000000	0.133401
4072	0.000000	0.277994
4073	0.000000	0.045915
4074	0.000000	0.129074
4075	0.000000	0.188368
4076	0.000000	0.165962
4077	0.000000	0.130705
4078	0.000000	0.135687
4079	0.000000	0.129930
408	0.000000	0.146123
4080	0.000000	0.084946
4081	0.000000	0.182852
4082	0.000000	0.177960
4083	0.000000	0.240139
4084	0.000000	0.253150
4085	0.000000	0.536439
4086	0.000000	0.108517
4087	0.000000	0.189396
4088	0.000000	0.223314
4089	0.000000	0.107534
409	0.000000	0.093587
4090	0.000000	0.455366
4091	0.000000	0.902343
4092	0.000000	0.151861
4093	0.000000	0.146376
4094	0.000000	0.000000
4095	0.000000	0.035614
4096	0.000000	0.107534
4097	0.000000	0.312471
4098	0.000000	0.000000
4099	0.000000	0.130705
41	0.000000	0.307460
410	0.000000	0.000000
4100	0.000000	0.124248
4101	0.000000	0.130705
4102	0.000000	0.209147
4103	0.000000	2.135939
4104	0.000000	0.176158
4105	0.000000	0.168975
4106	0.000000	0.135687
4107	0.000000	0.100163
4108	0.000000	0.000000
4109	0.000000	0.196793
411	0.000000	0.196362
4110	0.000000	0.320561
4111	0.000000	0.116660
4112	0.000000	0.296790
4113	0.000000	0.962790
4114	0.000000	0.230212
4115	0.000000	0.130951
4116	0.000000	0.037273
4117	0.000000	0.160587
4118	0.000000	0.289531
4119	0.000000	0.129074
412	0.000000	0.214610
4120	0.000000	0.168714
4121	0.000000	0.374484
4122	0.000000	0.168714
4123	0.000000	0.157684
4124	0.000000	0.225633
4125	0.000000	0.176158
4126	0.000000	0.234236
4127	0.000000	0.096923
4128	0.000000	0.468583
4129	0.000000	0.164029
413	0.000000	0.000000
4130	0.000000	0.205539
4131	0.000000	0.153218
4132	0.000000	0.132978
4133	0.000000	0.398505
4134	0.000000	0.290721
4135	0.000000	0.263499
4136	0.000000	0.130705
4137	0.000000	0.139352
4138	0.000000	0.121422
4139	0.000000	0.128261
414	0.000000	0.289331
4140	0.000000	0.000000
4141	0.000000	0.000000
4142	0.000000	0.105630
4143	0.000000	0.134479
4144	0.000000	0.130705
4145	0.000000	0.000000
4146	0.000000	0.298818
4147	0.000000	0.276645
4148	0.000000	0.515094
4149	0.000000	0.177960
415	0.000000	0.297639
4150	0.000000	0.126014
4151	0.000000	0.116922
4152	0.000000	0.149044
4153	0.000000	0.253401
4154	0.000000	0.113506
4155	0.000000	0.113506
4156	0.000000	0.177448
4157	0.000000	0.237369
4158	0.000000	0.000000
4159	0.000000	0.095894
416	0.000000	0.106281
4160	0.000000	0.130705
4161	0.000000	0.153049
4162	0.000000	0.134576
4163	0.000000	0.188270
4164	0.000000	0.208966
4165	0.000000	0.208966
4166	0.000000	0.234926
4167	0.000000	0.760972
4168	0.000000	0.648478
4169	0.000000	0.230365
417	0.000000	0.050081
4170	0.000000	0.203865
4171	0.000000	0.280548
4172	0.000000	0.268052
4173	0.000000	0.147324
4174	0.000000	0.153907
4175	0.000000	0.130951
4176	0.000000	0.172521
4177	0.000000	0.184185
4178	0.000000	0.890897
4179	0.000000	0.132978
418	0.000000	0.274952
4180	0.000000	0.148083
4181	0.000000	0.368411
4182	0.000000	0.172521
4183	0.000000	0.191895
4184	0.000000	0.230636
4185	0.000000	0.309120
4186	0.000000	0.346054
4187	0.000000	0.182470
4188	0.000000	0.130705
4189	0.000000	0.404638
419	0.000000	0.159630
4190	0.000000	0.000000
4191	0.000000	0.127498
4192	0.000000	0.127498
4193	0.000000	0.157525
4194	0.000000	0.213437
4195	0.000000	0.202570
4196	0.000000	0.263179
4197	0.000000	0.163084
4198	0.000000	0.124248
4199	0.000000	0.132978
42	0.000000	0.203865
420	0.000000	0.521448
4200	0.000000	0.130705
4201	0.000000	0.176158
4202	0.000000	0.219621
4203	0.000000	0.156093
4204	0.000000	0.242981
4205	0.000000	0.141975
4206	0.000000	0.329428
4207	0.000000	0.329903
4208	0.000000	0.372653
4209	0.000000	0.203865
421	0.000000	0.236195
4210	0.000000	0.732619
4211	0.000000	0.202570
4212	0.000000	0.171560
4213	0.000000	0.260969
4214	0.000000	0.147108
4215	0.000000	0.307470
4216	0.000000	0.119510
4217	0.000000	0.000000
4218	0.000000	0.602320
4219	0.000000	0.407660
422	0.000000	0.000000
4220	0.000000	0.451566
4221	0.000000	0.372653
4222	0.000000	0.170306
4223	0.000000	2.083890
4224	0.000000	0.147108
4225	0.000000	0.208515
4226	0.000000	0.147108
4227	0.000000	0.203865
4228	0.000000	0.275087
4229	0.000000	0.276408
423	0.000000	0.157684
4230	0.000000	0.203865
4231	0.000000	0.138148
4232	100.000000	1.700102
4233	0.000000	0.380854
4234	0.000000	0.464250
4235	0.000000	0.197691
4236	0.000000	0.261100
4237	0.000000	0.197691
4238	0.000000	0.265409
4239	0.000000	0.206735
424	0.000000	0.259369
4240	0.000000	0.208515
4241	0.000000	0.265957
4242	0.000000	0.280483
4243	0.000000	0.245310
4244	0.000000	0.187035
4245	0.000000	0.225805
4246	0.000000	0.171560
4247	0.000000	0.287224
4248	0.000000	0.203865
4249	0.000000	0.860521
425	0.000000	0.300742
4250	0.000000	0.232623
4251	0.000000	0.153907
4252	0.000000	0.560470
4253	0.000000	0.153907
4254	0.000000	0.151324
4255	0.000000	0.153907
4256	0.000000	0.180748
4257	0.000000	0.208263
4258	0.000000	0.129054
4259	0.000000	0.200084
426	0.000000	0.116922
4260	0.000000	0.129054
4261	0.000000	0.129054
4262	0.000000	0.129054
4263	0.000000	0.132258
4264	0.000000	0.182203
4265	0.000000	0.175563
4266	0.000000	0.175563
4267	0.000000	0.175563
4268	0.000000	0.126563
4269	0.000000	0.511314
427	0.000000	0.914443
4270	0.000000	0.175563
4271	0.000000	0.175563
4272	0.000000	0.121720
4273	0.000000	0.121720
4274	0.000000	0.121720
4275	0.000000	0.175027
4276	0.000000	0.180922
4277	0.000000	0.121720
4278	0.000000	0.121720
4279	0.000000	0.121720
428	0.000000	0.174288
4280	0.000000	0.175563
4281	0.000000	0.121720
4282	0.000000	0.121720
4283	0.000000	0.175563
4284	0.000000	0.134479
4285	0.000000	0.153308
4286	0.000000	0.133401
4287	0.000000	0.218217
4288	0.000000	0.177560
4289	0.000000	0.145793
429	0.000000	0.130705
4290	0.000000	0.177560
4291	0.000000	0.197346
4292	0.000000	0.184755
4293	0.000000	0.139658
4294	0.000000	0.130705
4295	0.000000	0.167471
4296	0.000000	0.109991
4297	0.000000	0.125073
4298	0.000000	0.174813
4299	0.000000	0.253401
43	0.000000	0.156603
430	0.000000	0.000000
4300	0.000000	0.180508
4301	0.000000	0.372653
4302	0.000000	0.143858
4303	0.000000	0.137774
4304	0.000000	0.000000
4305	0.000000	0.125627
4306	0.000000	0.357080
4307	0.000000	0.321081
4308	0.000000	0.123589
4309	0.000000	0.374476
431	0.000000	0.188368
4310	0.000000	0.176158
4311	0.000000	0.188692
4312	0.000000	0.188270
4313	0.000000	0.139352
4314	0.000000	0.253401
4315	0.000000	0.184049
4316	0.000000	0.083186
4317	0.000000	0.203865
4318	0.000000	0.329903
4319	0.000000	0.334541
432	0.000000	0.000000
4320	0.000000	0.203865
4321	0.000000	0.130951
4322	0.000000	0.266145
4323	0.000000	0.143252
4324	0.000000	0.292635
4325	0.000000	0.172521
4326	0.000000	0.139352
4327	0.000000	0.125627
4328	0.000000	0.197016
4329	0.000000	0.159630
433	0.000000	0.141975
4330	0.000000	0.132978
4331	0.000000	0.142450
4332	0.000000	0.232834
4333	0.000000	0.145434
4334	0.000000	0.123589
4335	0.000000	0.154531
4336	0.000000	0.203865
4337	0.000000	0.138148
4338	0.000000	0.221202
4339	0.000000	0.229962
434	0.000000	0.203865
4340	0.000000	0.130705
4341	0.000000	0.324792
4342	0.000000	0.168714
4343	0.000000	0.000000
4344	0.000000	0.323719
4345	0.000000	0.323719
4346	0.000000	0.214423
4347	0.000000	0.314953
4348	0.000000	0.146162
4349	0.000000	0.168714
435	0.000000	0.142853
4350	0.000000	0.209147
4351	0.000000	0.130705
4352	0.000000	0.148083
4353	0.000000	0.000000
4354	0.000000	0.200364
4355	0.000000	0.000000
4356	0.000000	0.203865
4357	0.000000	0.150177
4358	0.000000	0.000000
4359	0.000000	0.303795
436	0.000000	0.000000
4360	0.000000	0.000000
4361	0.000000	0.139352
4362	0.000000	0.000000
4363	0.000000	0.177043
4364	0.000000	0.138628
4365	0.000000	0.138628
4366	0.000000	0.162766
4367	0.000000	0.121552
4368	0.000000	0.189523
4369	0.000000	0.183380
437	0.000000	0.252623
4370	0.000000	0.234205
4371	0.000000	0.370428
4372	0.000000	0.214197
4373	0.000000	0.157127
4374	0.000000	0.180508
4375	0.000000	0.162766
4376	0.000000	0.130705
4377	0.000000	0.149175
4378	0.000000	0.149175
4379	0.000000	0.398626
438	0.000000	0.508178
4380	0.000000	0.209737
4381	0.000000	0.149175
4382	0.000000	0.149175
4383	0.000000	0.180508
4384	0.000000	0.289338
4385	0.000000	0.224327
4386	0.000000	0.172683
4387	0.000000	0.307231
4388	0.000000	0.102191
4389	0.000000	0.123589
439	0.000000	0.219004
4390	0.000000	0.000000
4391	0.000000	0.124248
4392	0.000000	0.322061
4393	0.000000	0.277853
4394	0.000000	0.200668
4395	0.000000	0.341394
4396	0.000000	0.000000
4397	0.000000	0.000000
4398	0.000000	0.162766
4399	0.000000	0.443074
44	0.000000	0.311524
440	0.000000	0.000000
4400	0.000000	0.162766
4401	0.000000	0.230365
4402	0.000000	0.179093
4403	0.000000	0.000000
4404	0.000000	0.198939
4405	0.000000	0.105630
4406	0.000000	0.209147
4407	0.000000	0.000000
4408	0.000000	0.185651
4409	0.000000	0.178828
441	0.000000	0.223619
4410	0.000000	0.147323
4411	0.000000	0.425559
4412	0.000000	0.172013
4413	0.000000	0.000000
4414	0.000000	0.000000
4415	0.000000	0.178828
4416	0.000000	0.208806
4417	0.000000	0.139367
4418	0.000000	0.331639
4419	0.000000	0.120681
442	0.000000	0.159993
4420	0.000000	0.153218
4421	0.000000	0.000000
4422	0.000000	0.083683
4423	0.000000	0.000000
4424	0.000000	0.463140
4425	0.000000	0.000000
4426	0.000000	0.125627
4427	0.000000	0.176158
4428	0.000000	0.145835
4429	0.000000	0.050081
443	0.000000	0.000000
4430	0.000000	0.000000
4431	0.000000	0.120681
4432	0.000000	0.145793
4433	0.000000	0.130705
4434	0.000000	0.139294
4435	0.000000	0.089463
4436	0.000000	0.000000
4437	0.000000	0.125627
4438	0.000000	0.000000
4439	0.000000	0.149344
444	0.000000	0.156093
4440	0.000000	0.190477
4441	0.000000	0.232014
4442	0.000000	0.209147
4443	0.000000	0.138441
4444	0.000000	0.089572
4445	0.000000	0.000000
4446	0.000000	0.124248
4447	0.000000	0.054545
4448	0.000000	0.095932
4449	0.000000	0.197632
445	0.000000	0.000000
4450	0.000000	0.000000
4451	0.000000	0.168434
4452	0.000000	0.098196
4453	0.000000	0.129811
4454	0.000000	0.128854
4455	0.000000	0.000000
4456	0.000000	0.134097
4457	0.000000	0.197063
4458	0.000000	0.000000
4459	0.000000	0.000000
446	0.000000	0.284644
4460	0.000000	0.511102
4461	0.000000	0.172521
4462	0.000000	0.170608
4463	0.000000	0.342493
4464	0.000000	0.189552
4465	0.000000	0.159109
4466	0.000000	0.149344
4467	0.000000	0.000000
4468	0.000000	0.000000
4469	0.000000	0.050701
447	0.000000	0.162766
4470	0.000000	0.230091
4471	0.000000	0.088180
4472	0.000000	0.128397
4473	0.000000	0.145793
4474	0.000000	0.091700
4475	0.000000	0.107589
4476	0.000000	0.150094
4477	0.000000	0.219743
4478	0.000000	0.507535
4479	0.000000	0.225225
448	0.000000	0.459932
4480	0.000000	0.000000
4481	0.000000	0.176158
4482	0.000000	0.176158
4483	0.000000	0.124248
4484	0.000000	0.125590
4485	0.000000	0.091700
4486	0.000000	0.000000
4487	0.000000	0.172683
4488	0.000000	0.183178
4489	0.000000	0.187783
449	0.000000	0.144712
4490	0.000000	0.160549
4491	0.000000	0.105630
4492	0.000000	0.154147
4493	0.000000	0.104874
4494	0.000000	0.225082
4495	0.000000	0.190682
4496	0.000000	0.149372
4497	0.000000	0.218311
4498	0.000000	0.292980
4499	0.000000	0.246220
45	0.000000	0.171560
450	0.000000	0.101314
4500	0.000000	0.193493
4501	0.000000	0.159630
4502	0.000000	0.194421
4503	0.000000	0.187035
4504	0.000000	0.149023
4505	0.000000	0.198939
4506	0.000000	0.134097
4507	0.000000	0.425911
4508	0.000000	0.140155
4509	0.000000	0.200191
451	0.000000	0.432623
4510	0.000000	0.176633
4511	0.000000	0.141975
4512	0.000000	0.000000
4513	0.000000	0.168714
4514	0.000000	0.980193
4515	0.000000	0.221685
4516	0.000000	0.171560
4517	0.000000	0.261100
4518	0.000000	0.261100
4519	0.000000	0.171560
452	0.000000	0.307231
4520	0.000000	0.171560
4521	0.000000	0.331200
4522	0.000000	0.203865
4523	0.000000	0.203865
4524	0.000000	0.171560
4525	0.000000	0.368041
4526	0.000000	0.407660
4527	0.000000	0.156168
4528	0.000000	0.203865
4529	0.000000	0.203865
453	0.000000	0.307231
4530	0.000000	0.128261
4531	0.000000	0.224157
4532	0.000000	0.265957
4533	0.000000	0.163035
4534	0.000000	0.634698
4535	0.000000	0.362815
4536	0.000000	0.160396
4537	0.000000	0.565723
4538	0.000000	0.221687
4539	0.000000	0.135953
454	0.000000	0.232418
4540	0.000000	0.159630
4541	0.000000	0.171560
4542	0.000000	0.188400
4543	0.000000	0.330668
4544	0.000000	0.483812
4545	0.000000	0.116154
4546	0.000000	0.181925
4547	0.000000	0.194691
4548	0.000000	0.139352
4549	0.000000	0.135245
455	0.000000	0.156168
4550	0.000000	0.132978
4551	0.000000	0.113506
4552	0.000000	0.336703
4553	0.000000	0.202570
4554	0.000000	0.203865
4555	0.000000	0.276408
4556	0.000000	0.203865
4557	0.000000	0.188270
4558	0.000000	0.203865
4559	0.000000	0.272794
456	0.000000	0.152718
4560	0.000000	0.139352
4561	0.000000	0.176158
4562	0.000000	0.130951
4563	0.000000	0.274490
4564	0.000000	0.134141
4565	0.000000	0.318254
4566	0.000000	0.436273
4567	0.000000	0.342493
4568	0.000000	0.139352
4569	0.000000	0.458960
457	0.000000	0.120416
4570	0.000000	0.158706
4571	0.000000	0.619917
4572	0.000000	0.130705
4573	0.000000	0.171560
4574	0.000000	0.142231
4575	0.000000	0.130705
4576	0.000000	0.263842
4577	0.000000	0.321218
4578	0.000000	0.130705
4579	0.000000	0.307231
458	0.000000	0.089463
4580	0.000000	0.299789
4581	0.000000	0.130705
4582	0.000000	0.274490
4583	0.000000	0.169033
4584	0.000000	0.203865
4585	0.000000	0.329903
4586	0.000000	0.152749
4587	0.000000	0.132978
4588	0.000000	0.129811
4589	0.000000	0.208798
459	0.000000	0.000000
4590	0.000000	0.137100
4591	0.000000	0.151561
4592	0.000000	0.234002
46	0.000000	0.303009
460	0.000000	0.116660
461	0.000000	0.086409
462	0.000000	0.000000
463	0.000000	0.147836
464	0.000000	0.127565
465	0.000000	0.198768
466	0.000000	0.176158
467	0.000000	0.102191
468	0.000000	0.120681
469	0.000000	0.274094
47	0.000000	0.404638
470	0.000000	0.137020
471	0.000000	0.119998
472	0.000000	0.153111
473	0.000000	0.000000
474	0.000000	0.153049
475	0.000000	0.000000
476	0.000000	0.153049
477	0.000000	0.139352
478	0.000000	0.102191
479	0.000000	0.000000
48	0.000000	0.182852
480	0.000000	0.139367
481	0.000000	0.145793
482	0.000000	0.135687
483	0.000000	0.153218
484	0.000000	0.157736
485	0.000000	0.107429
486	0.000000	0.000000
487	0.000000	0.571157
488	0.000000	0.310147
489	0.000000	0.000000
49	0.000000	0.549628
490	0.000000	0.195969
491	0.000000	0.266145
492	0.000000	0.328128
493	0.000000	0.000000
494	0.000000	0.323719
495	0.000000	0.123921
496	0.000000	0.156093
497	0.000000	0.149023
498	0.000000	0.125806
499	0.000000	0.289338
5	0.000000	0.203865
50	0.000000	0.171560
500	0.000000	0.137919
501	0.000000	0.159109
502	0.000000	0.137786
503	0.000000	0.189797
504	0.000000	0.246220
505	0.000000	0.253401
506	0.000000	0.176158
507	0.000000	0.117628
508	0.000000	0.240131
509	0.000000	0.197632
51	0.000000	0.549628
510	0.000000	0.209147
511	0.000000	0.149044
512	0.000000	0.291111
513	0.000000	0.226252
514	0.000000	0.188270
515	0.000000	0.354006
516	0.000000	0.203865
517	0.000000	0.192216
518	0.000000	0.259247
519	0.000000	0.121105
52	0.000000	0.549628
520	0.000000	0.182852
521	0.000000	0.157684
522	0.000000	0.285650
523	0.000000	0.168975
524	0.000000	0.000000
525	0.000000	0.187548
526	0.000000	0.101662
527	0.000000	0.188270
528	0.000000	0.188270
529	0.000000	0.142853
53	0.000000	0.549628
530	0.000000	0.141950
531	0.000000	0.074682
532	0.000000	0.130705
533	0.000000	0.161422
534	0.000000	0.161422
535	0.000000	0.265833
536	0.000000	0.130307
537	0.000000	0.026271
538	0.000000	0.095932
539	0.000000	0.126413
54	0.000000	0.404638
540	0.000000	0.143252
541	0.000000	0.145997
542	100.000000	4.000638
543	0.000000	0.245167
544	0.000000	0.159630
545	0.000000	0.223250
546	0.000000	0.122929
547	0.000000	0.188270
548	0.000000	0.167542
549	0.000000	0.000000
55	0.000000	0.404638
550	0.000000	0.100841
551	0.000000	0.128261
552	0.000000	0.116922
553	0.000000	0.116154
554	0.000000	0.163173
555	0.000000	0.441959
556	0.000000	0.290252
557	0.000000	0.187514
558	0.000000	0.171847
559	0.000000	0.130705
56	0.000000	0.549628
560	0.000000	0.130705
561	0.000000	0.027057
562	0.000000	0.333057
563	0.000000	0.252185
564	0.000000	0.128200
565	0.000000	0.331790
566	0.000000	0.000000
567	0.000000	0.177560
568	0.000000	0.093013
569	0.000000	0.335641
57	0.000000	0.171560
570	0.000000	0.135278
571	0.000000	0.000000
572	0.000000	0.095932
573	0.000000	0.471175
574	0.000000	0.376605
575	0.000000	0.160850
576	0.000000	0.095568
577	0.000000	0.172443
578	0.000000	0.086844
579	0.000000	0.182852
58	0.000000	0.372653
580	0.000000	0.215186
581	0.000000	0.241518
582	0.000000	0.140610
583	0.000000	0.000000
584	0.000000	0.187514
585	0.000000	0.239199
586	0.000000	0.353148
587	0.000000	0.245137
588	0.000000	0.062383
589	0.000000	0.045915
59	0.000000	0.372653
590	0.000000	0.192889
591	0.000000	0.160720
592	0.000000	0.133401
593	0.000000	0.219578
594	0.000000	0.141561
595	0.000000	0.291756
596	0.000000	0.221573
597	0.000000	0.430463
598	0.000000	0.116660
599	0.000000	0.116660
6	0.000000	0.182852
60	0.000000	0.132978
600	0.000000	0.342493
601	0.000000	0.172521
602	0.000000	0.224327
603	0.000000	0.430463
604	0.000000	0.242396
605	0.000000	0.264897
606	0.000000	0.116660
607	0.000000	0.319581
608	0.000000	0.172521
609	0.000000	0.158025
61	0.000000	0.164029
610	0.000000	0.000000
611	0.000000	0.105151
612	0.000000	0.104874
613	0.000000	0.078230
614	0.000000	0.254623
615	0.000000	0.140259
616	0.000000	0.246553
617	0.000000	0.141975
618	0.000000	0.314967
619	0.000000	1.729587
62	0.000000	0.315907
620	0.000000	0.850454
621	0.000000	0.246957
622	0.000000	0.120681
623	0.000000	0.133296
624	0.000000	0.198941
625	0.000000	0.133296
626	0.000000	0.133296
627	0.000000	0.088180
628	0.000000	0.116922
629	0.000000	0.159191
63	0.000000	0.132978
630	0.000000	0.123921
631	0.000000	0.265584
632	0.000000	0.153049
633	0.000000	0.756153
634	0.000000	0.148317
635	0.000000	0.129074
636	0.000000	0.207934
637	0.000000	0.299784
638	0.000000	0.000000
639	0.000000	0.097769
64	0.000000	0.000000
640	0.000000	0.130705
641	0.000000	0.102574
642	0.000000	0.000000
643	0.000000	0.312843
644	0.000000	0.101662
645	0.000000	0.126438
646	0.000000	0.116660
647	0.000000	0.182852
648	0.000000	0.299984
649	0.000000	0.339089
65	0.000000	0.000000
650	0.000000	0.305716
651	0.000000	0.146162
652	0.000000	0.146162
653	0.000000	0.171216
654	0.000000	0.000000
655	0.000000	0.163816
656	0.000000	0.149142
657	0.000000	0.282570
658	0.000000	0.149142
659	0.000000	0.368976
66	0.000000	0.132978
660	0.000000	0.134479
661	0.000000	0.154548
662	0.000000	0.249687
663	0.000000	0.167626
664	0.000000	0.153218
665	0.000000	0.216911
666	0.000000	0.227315
667	0.000000	0.153049
668	0.000000	0.276269
669	0.000000	0.208966
67	0.000000	0.203865
670	0.000000	0.214824
671	0.000000	0.240832
672	0.000000	0.243541
673	0.000000	0.240832
674	0.000000	0.161422
675	0.000000	0.183427
676	0.000000	0.403294
677	0.000000	0.732619
678	0.000000	0.372653
679	0.000000	0.372653
68	0.000000	0.220673
680	0.000000	0.516827
681	0.000000	0.372653
682	0.000000	0.372653
683	0.000000	0.226198
684	0.000000	0.380513
685	0.000000	0.372653
686	0.000000	0.157684
687	0.000000	0.549628
688	100.000000	1.539727
689	0.000000	0.203865
69	0.000000	0.208128
690	0.000000	0.549628
691	0.000000	0.361834
692	0.000000	0.159746
693	0.000000	0.000000
694	0.000000	0.000000
695	0.000000	0.225336
696	0.000000	0.209147
697	0.000000	0.209147
698	0.000000	0.050081
699	0.000000	0.176158
7	0.000000	0.256631
70	0.000000	0.163035
700	0.000000	0.000000
701	0.000000	0.532562
702	0.000000	0.235811
703	0.000000	0.142935
704	0.000000	0.243676
705	0.000000	0.000000
706	0.000000	0.289338
707	0.000000	0.178828
708	0.000000	0.146162
709	0.000000	0.286181
71	0.000000	0.113506
710	0.000000	0.128829
711	0.000000	0.391543
712	0.000000	0.176158
713	0.000000	0.176954
714	0.000000	0.000000
715	0.000000	0.156500
716	0.000000	0.105630
717	0.000000	0.159630
718	0.000000	0.160850
719	0.000000	0.256985
72	0.000000	0.000000
720	0.000000	0.150062
721	0.000000	0.148211
722	0.000000	0.412533
723	0.000000	0.271844
724	0.000000	0.261109
725	0.000000	0.139352
726	0.000000	0.253401
727	0.000000	0.410685
728	0.000000	0.066459
729	0.000000	0.139367
73	0.000000	0.307231
730	0.000000	0.206678
731	0.000000	0.639879
732	0.000000	0.286923
733	0.000000	0.113506
734	0.000000	0.113506
735	0.000000	0.186507
736	0.000000	0.352920
737	0.000000	0.040909
738	0.000000	0.253401
739	0.000000	0.273604
74	0.000000	0.000000
740	0.000000	0.230365
741	0.000000	0.230365
742	0.000000	0.482712
743	0.000000	0.146474
744	0.000000	0.000000
745	0.000000	0.219227
746	0.000000	0.152851
747	0.000000	0.270636
748	0.000000	0.141975
749	0.000000	0.135245
75	0.000000	0.121422
750	0.000000	0.310387
751	0.000000	0.391880
752	0.000000	0.130705
753	0.000000	0.124248
754	0.000000	0.141975
755	0.000000	0.203865
756	0.000000	0.354433
757	0.000000	0.142853
758	0.000000	0.171560
759	0.000000	0.171560
76	0.000000	0.137214
760	0.000000	0.203865
761	0.000000	0.130951
762	0.000000	0.164029
763	0.000000	0.187035
764	0.000000	0.168714
765	0.000000	0.125627
766	0.000000	0.000000
767	0.000000	0.218130
768	0.000000	0.209147
769	0.000000	0.279059
77	0.000000	0.142935
770	0.000000	0.203865
771	0.000000	0.372653
772	0.000000	0.464375
773	0.000000	0.203865
774	0.000000	0.141975
775	0.000000	0.188384
776	0.000000	0.188270
777	0.000000	0.221202
778	0.000000	0.158706
779	0.000000	0.167471
78	0.000000	0.176158
780	0.000000	0.188270
781	0.000000	0.289338
782	0.000000	0.128963
783	0.000000	0.269520
784	0.000000	0.000000
785	0.000000	0.139269
786	0.000000	0.142935
787	0.000000	0.102574
788	0.000000	0.266640
789	0.000000	0.426429
